year, month,carrier,carrier_name,airport,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,4,DL,Delta Air Lines Inc.,LIH,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,LIT,72,5,0.53,0,4.47,0,0,23,0,100,8,0,92,0,0
2020,4,DL,Delta Air Lines Inc.,MCI,138,13,3.55,0,8.58,0,0.86,55,0,418,174,0,206,0,38
2020,4,DL,Delta Air Lines Inc.,MCO,340,13,6.76,0,6.24,0,0,122,0,575,420,0,155,0,0
2020,4,DL,Delta Air Lines Inc.,MDT,16,1,0.71,0,0.29,0,0,4,0,17,12,0,5,0,0
2020,4,DL,Delta Air Lines Inc.,MDW,60,4,2.61,0,1.39,0,0,23,1,78,48,0,30,0,0
2020,4,DL,Delta Air Lines Inc.,MEM,130,13,6.45,0,6.41,0,0.14,39,0,683,425,0,245,0,13
2020,4,DL,Delta Air Lines Inc.,MHT,,,,,,,,,,,,,,,
2020,4,DL,Delta Air Lines Inc.,MIA,212,8,4.52,0,3.48,0,0,82,0,445,327,0,118,0,0
2020,4,DL,Delta Air Lines Inc.,MKE,89,4,2.68,0,1.32,0,0,31,0,321,265,0,56,0,0
2020,4,DL,Delta Air Lines Inc.,MLB,51,1,1,0,0,0,0,19,0,18,18,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,MOB,,,,,,,,,,,,,,,
2020,4,DL,Delta Air Lines Inc.,MSN,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,MSO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,MSP,1721,85,52.97,1,23.48,0,7.56,406,0,5532,4520,34,599,0,379
2020,4,DL,Delta Air Lines Inc.,MSY,154,12,5.53,0,6.47,0,0,60,1,515,342,0,173,0,0
2020,4,DL,Delta Air Lines Inc.,MYR,34,1,1,0,0,0,0,11,0,25,25,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,OAK,44,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,OGG,24,2,0.17,0,1.83,0,0,0,0,50,6,0,44,0,0
2020,4,DL,Delta Air Lines Inc.,OKC,73,7,2.92,0,4.08,0,0,21,0,296,176,0,120,0,0
2020,4,DL,Delta Air Lines Inc.,OMA,73,4,2.62,0,1.38,0,0,20,0,152,113,0,39,0,0
2020,4,DL,Delta Air Lines Inc.,ONT,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,ORD,216,4,4,0,0,0,0,66,0,715,715,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,ORF,80,1,1,0,0,0,0,19,0,55,55,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,PBI,125,3,2.4,0,0.6,0,0,46,0,109,90,0,19,0,0
2020,4,DL,Delta Air Lines Inc.,PDX,220,18,4.89,0,12.92,0,0.19,44,0,516,185,0,324,0,7
2020,4,DL,Delta Air Lines Inc.,PHF,1,,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,PHL,123,6,5,0,1,0,0,50,0,250,232,0,18,0,0
2020,4,DL,Delta Air Lines Inc.,PHX,309,41,10.03,0,27.1,0,3.87,51,0,1838,820,0,839,0,179
2020,4,DL,Delta Air Lines Inc.,PIT,81,1,1,0,0,0,0,30,0,40,40,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,PNS,96,5,2.67,0,2.33,0,0,31,0,147,95,0,52,0,0
2020,4,DL,Delta Air Lines Inc.,PSP,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,PVD,15,1,0.47,0,0.53,0,0,6,0,17,8,0,9,0,0
2020,4,DL,Delta Air Lines Inc.,PWM,6,,0,0,0,0,0,6,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,RAP,,,,,,,,,,,,,,,
2020,4,DL,Delta Air Lines Inc.,RDU,231,10,6.71,0,3.29,0,0,56,0,449,343,0,106,0,0
2020,4,DL,Delta Air Lines Inc.,RIC,81,2,2,0,0,0,0,16,1,34,34,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,RNO,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,ROA,30,1,1,0,0,0,0,2,1,23,23,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,ROC,21,3,2.97,0,0.03,0,0,9,0,153,151,0,2,0,0
2020,4,DL,Delta Air Lines Inc.,RSW,197,15,6.45,0,7.88,0,0.68,61,0,448,260,0,165,0,23
2020,4,DL,Delta Air Lines Inc.,SAN,236,33,5.65,0,25.15,0,2.2,28,0,1189,246,0,667,0,276
2020,4,DL,Delta Air Lines Inc.,SAT,79,22,1.26,0.8,19.94,0,0,20,0,669,101,40,528,0,0
2020,4,DL,Delta Air Lines Inc.,SAV,108,3,1.83,1,0.17,0,0,38,0,149,43,103,3,0,0
2020,4,DL,Delta Air Lines Inc.,SDF,83,3,1.98,0,1.02,0,0,24,0,116,87,0,29,0,0
2020,4,DL,Delta Air Lines Inc.,SEA,945,72,37.44,0.56,30.66,0,3.33,151,1,6824,5819,35,868,0,102
2020,4,DL,Delta Air Lines Inc.,SFO,398,21,7.98,0,13.02,0,0,89,0,738,449,0,289,0,0
2020,4,DL,Delta Air Lines Inc.,SJC,111,4,2.78,0,1.22,0,0,26,0,149,117,0,32,0,0
2020,4,DL,Delta Air Lines Inc.,SJU,50,0,0,0,0,0,0,24,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,SLC,1992,163,93.73,0,60.35,0,8.92,395,0,13404,10563,0,1773,0,1068
2020,4,DL,Delta Air Lines Inc.,SMF,99,5,2.94,0,2.06,0,0,16,0,213,177,0,36,0,0
2020,4,DL,Delta Air Lines Inc.,SNA,98,9,2.62,0,6.38,0,0,22,0,344,141,0,203,0,0
2020,4,DL,Delta Air Lines Inc.,SRQ,88,3,1,0,2,0,0,25,0,121,78,0,43,0,0
2020,4,DL,Delta Air Lines Inc.,STL,190,16,5.01,0,10.14,0.78,0.07,55,0,582,246,0,259,75,2
2020,4,DL,Delta Air Lines Inc.,SYR,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,TLH,31,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,TPA,241,13,4.61,0,8.39,0,0,84,0,619,384,0,235,0,0
2020,4,DL,Delta Air Lines Inc.,TRI,30,5,2,1,2,0,0,7,0,228,142,48,38,0,0
2020,4,DL,Delta Air Lines Inc.,TUL,50,6,0,0,5.56,0,0.44,19,0,149,0,0,127,0,22
2020,4,DL,Delta Air Lines Inc.,TUS,17,6,0,0,6,0,0,5,0,144,0,0,144,0,0
2020,4,DL,Delta Air Lines Inc.,TYS,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,4,DL,Delta Air Lines Inc.,VPS,82,1,0,0.91,0.09,0,0,26,0,75,0,68,7,0,0
2020,4,DL,Delta Air Lines Inc.,XNA,,,,,,,,,,,,,,,
2020,4,UA,United Air Lines Inc.,ABQ,73,2,1.79,0,0.21,0,0,43,0,162,143,0,19,0,0
2020,4,UA,United Air Lines Inc.,ALB,37,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,ANC,23,2,2,0,0,0,0,13,0,74,74,0,0,0,0
2020,4,UA,United Air Lines Inc.,ATL,110,4,2,0,2,0,0,66,0,260,217,0,43,0,0
2020,4,UA,United Air Lines Inc.,AUS,201,1,0,0,1,0,0,129,0,15,0,0,15,0,0
2020,4,UA,United Air Lines Inc.,BDL,64,1,1,0,0,0,0,40,0,17,17,0,0,0,0
2020,4,UA,United Air Lines Inc.,BIL,37,0,0,0,0,0,0,21,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,BNA,95,1,1,0,0,0,0,52,0,19,19,0,0,0,0
2020,4,UA,United Air Lines Inc.,BOI,50,2,0,0,2,0,0,26,0,62,0,0,62,0,0
2020,4,UA,United Air Lines Inc.,BOS,311,1,0.4,0,0.6,0,0,204,0,15,6,0,9,0,0
2020,4,UA,United Air Lines Inc.,BUR,7,,0,0,0,0,0,7,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,BWI,109,1,0,0,0,0,1,65,0,45,0,0,0,0,45
2020,4,UA,United Air Lines Inc.,BZN,60,1,1,0,0,0,0,24,0,55,55,0,0,0,0
2020,4,UA,United Air Lines Inc.,CHS,50,0,0,0,0,0,0,31,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,CID,30,0,0,0,0,0,0,16,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,CLE,230,2,1,0,0,0,1,127,0,121,64,0,0,0,57
2020,4,UA,United Air Lines Inc.,CLT,,,,,,,,,,,,,,,
2020,4,UA,United Air Lines Inc.,CMH,30,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,CVG,7,,0,0,0,0,0,7,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,DCA,247,2,1,0,1,0,0,147,0,82,59,0,23,0,0
2020,4,UA,United Air Lines Inc.,DEN,2802,43,25.82,3,11.18,0,2.99,1235,0,4144,3311,116,387,0,330
2020,4,UA,United Air Lines Inc.,DFW,178,5,2.85,0,2,0,0.15,97,0,272,222,0,37,0,13
2020,4,UA,United Air Lines Inc.,DLH,,,,,,,,,,,,,,,
2020,4,UA,United Air Lines Inc.,DSM,67,1,0.58,0,0,0,0.42,39,0,52,30,0,0,0,22
2020,4,UA,United Air Lines Inc.,DTW,36,0,0,0,0,0,0,22,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,EUG,32,1,1,0,0,0,0,18,0,18,18,0,0,0,0
2020,4,UA,United Air Lines Inc.,EWR,986,10,7.8,1.97,0.03,0,0.2,585,0,548,411,120,1,0,16
2020,4,UA,United Air Lines Inc.,FLL,205,1,0,1,0,0,0,114,1,33,0,33,0,0,0
2020,4,UA,United Air Lines Inc.,FSD,30,1,0.93,0,0.07,0,0,20,0,28,26,0,2,0,0
2020,4,UA,United Air Lines Inc.,GEG,34,0,0,0,0,0,0,16,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,GRR,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,GUM,32,3,1.34,0,0.18,0,1.49,1,0,504,245,0,15,0,244
2020,4,UA,United Air Lines Inc.,HNL,88,4,3.99,0,0.01,0,0,16,0,1035,1034,0,1,0,0
2020,4,UA,United Air Lines Inc.,IAD,1164,19,12.26,0,3.09,0,3.65,455,0,1525,974,0,145,0,406
2020,4,UA,United Air Lines Inc.,IAH,1827,41,18.6,1,19.4,0,2,941,0,2344,1531,17,691,0,105
2020,4,UA,United Air Lines Inc.,ICT,30,0,0,0,0,0,0,19,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,ITO,4,,0,0,0,0,0,4,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,JAX,7,,0,0,0,0,0,7,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,KOA,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,LAS,338,6,3.05,0.95,1.05,0,0.95,164,0,387,152,117,41,0,77
2020,4,UA,United Air Lines Inc.,LAX,642,20,13.22,1,3.79,0,2,245,0,1186,643,106,83,0,354
2020,4,UA,United Air Lines Inc.,LGA,204,0,0,0,0,0,0,165,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,LIH,7,1,1,0,0,0,0,6,0,20,20,0,0,0,0
2020,4,UA,United Air Lines Inc.,MAF,,,,,,,,,,,,,,,
2020,4,UA,United Air Lines Inc.,MCI,63,1,1,0,0,0,0,40,0,61,61,0,0,0,0
2020,4,UA,United Air Lines Inc.,MCO,335,6,5.93,0,0.07,0,0,164,0,278,276,0,2,0,0
2020,4,UA,United Air Lines Inc.,MDT,30,0,0,0,0,0,0,16,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,MFE,29,0,0,0,0,0,0,19,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,MFR,30,1,1,0,0,0,0,17,0,17,17,0,0,0,0
2020,4,UA,United Air Lines Inc.,MIA,155,3,0,1,2,0,0,90,0,154,0,103,51,0,0
2020,4,UA,United Air Lines Inc.,MSN,44,0,0,0,0,0,0,30,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,MSO,30,5,2,0,2,0,1,11,0,203,84,0,32,0,87
2020,4,UA,United Air Lines Inc.,MSP,90,0,0,0,0,0,0,55,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,MSY,171,2,1,0,1,0,0,110,0,144,118,0,26,0,0
2020,4,UA,United Air Lines Inc.,OGG,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,OKC,30,1,1,0,0,0,0,20,0,33,33,0,0,0,0
2020,4,UA,United Air Lines Inc.,OMA,60,0,0,0,0,0,0,36,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,ONT,36,1,1,0,0,0,0,21,0,136,136,0,0,0,0
2020,4,UA,United Air Lines Inc.,ORD,2553,61,35.16,2,3.47,0,20.37,1208,0,3296,1878,205,140,0,1073
2020,4,UA,United Air Lines Inc.,ORF,104,2,1.66,0,0,0,0.34,56,0,79,59,0,0,0,20
2020,4,UA,United Air Lines Inc.,PBI,72,0,0,0,0,0,0,49,1,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,PDX,161,0,0,0,0,0,0,70,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,PHL,111,2,1,0,1,0,0,61,0,35,15,0,20,0,0
2020,4,UA,United Air Lines Inc.,PHX,268,5,1.94,0,3.06,0,0,122,0,163,84,0,79,0,0
2020,4,UA,United Air Lines Inc.,PIT,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,PSP,43,2,1,0,1,0,0,27,0,46,28,0,18,0,0
2020,4,UA,United Air Lines Inc.,RDU,97,0,0,0,0,0,0,59,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,RIC,51,1,0.19,0,0,0,0.81,33,0,21,4,0,0,0,17
2020,4,UA,United Air Lines Inc.,RNO,60,1,1,0,0,0,0,29,0,48,48,0,0,0,0
2020,4,UA,United Air Lines Inc.,ROC,36,9,8.8,0,0.01,0,0.19,21,0,6199,6065,0,6,0,128
2020,4,UA,United Air Lines Inc.,RSW,184,3,3,0,0,0,0,99,0,287,287,0,0,0,0
2020,4,UA,United Air Lines Inc.,SAN,260,5,1.19,0,3,0,0.81,142,0,192,52,0,58,0,82
2020,4,UA,United Air Lines Inc.,SAT,150,3,2,0,1,0,0,87,0,154,135,0,19,0,0
2020,4,UA,United Air Lines Inc.,SBA,30,0,0,0,0,0,0,19,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,SEA,194,0,0,0,0,0,0,89,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,SFO,1112,21,16.44,0.94,1.5,0,2.12,426,0,1836,1558,118,45,0,115
2020,4,UA,United Air Lines Inc.,SJC,60,2,1,0,1,0,0,27,0,42,18,0,24,0,0
2020,4,UA,United Air Lines Inc.,SJU,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,SLC,7,,0,0,0,0,0,7,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,SMF,122,3,0.94,0,2.06,0,0,57,0,134,51,0,83,0,0
2020,4,UA,United Air Lines Inc.,SNA,183,4,1.24,0,2.33,0,0.43,92,1,165,34,0,98,0,33
2020,4,UA,United Air Lines Inc.,SPN,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,STT,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,SYR,30,1,1,0,0,0,0,18,0,73,73,0,0,0,0
2020,4,UA,United Air Lines Inc.,TPA,203,2,1,0,0,0,1,109,0,34,16,0,0,0,18
2020,4,UA,United Air Lines Inc.,TUL,30,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2020,4,UA,United Air Lines Inc.,TUS,37,1,0,0,0,0,1,28,0,87,0,0,0,0,87
2020,4,WN,Southwest Airlines Co.,ABQ,771,8,6.24,0,0.79,0,0.97,384,0,260,219,0,23,0,18
2020,4,WN,Southwest Airlines Co.,ALB,326,1,0,0,1,0,0,201,0,15,0,0,15,0,0
2020,4,WN,Southwest Airlines Co.,AMA,108,0,0,0,0,0,0,58,0,0,0,0,0,0,0
2020,4,WN,Southwest Airlines Co.,ATL,2684,19,11.49,0.95,3.27,0,3.29,1400,0,703,460,18,93,0,132
2020,4,WN,Southwest Airlines Co.,AUS,1732,27,7.76,0,15.66,0.55,3.03,876,2,856,348,0,397,18,93
2020,4,WN,Southwest Airlines Co.,BDL,405,9,7.6,0,1,0,0.4,167,0,354,302,0,19,0,33
2020,4,WN,Southwest Airlines Co.,BHM,277,2,0.47,0,1.39,0,0.14,115,0,109,21,0,79,0,9
2020,4,WN,Southwest Airlines Co.,BNA,2904,42,17.61,0,16.75,0,7.64,1547,0,1467,810,0,413,0,244
2020,4,WN,Southwest Airlines Co.,BOI,338,4,3,0,0,0,1,155,0,141,89,0,0,0,52
2020,4,WN,Southwest Airlines Co.,BOS,638,4,3.48,0,0.48,0,0.04,339,0,162,149,0,12,0,1
2020,4,WN,Southwest Airlines Co.,BUF,501,5,1.91,1,2,0,0.09,318,0,178,42,30,104,0,2
2020,4,WN,Southwest Airlines Co.,BUR,1279,9,4.33,0,3.43,0,1.24,758,3,257,144,0,70,0,43
2020,4,WN,Southwest Airlines Co.,BWI,5017,44,27.01,0,8.43,0,8.56,2565,0,1757,1124,0,292,0,341
2020,4,WN,Southwest Airlines Co.,CHS,252,7,5.92,0,1,0,0.08,116,0,213,185,0,26,0,2
2020,4,WN,Southwest Airlines Co.,CLE,407,4,2.67,0,1.25,0,0.08,151,0,112,61,0,49,0,2
2020,4,WN,Southwest Airlines Co.,CLT,244,2,1.93,0,0,0,0.07,124,0,34,33,0,0,0,1
2020,4,WN,Southwest Airlines Co.,CMH,842,15,7.32,0,3.75,1,2.93,390,0,515,328,0,77,51,59
2020,4,WN,Southwest Airlines Co.,CRP,76,1,1,0,0,0,0,36,0,47,47,0,0,0,0
2020,4,WN,Southwest Airlines Co.,CVG,185,3,1.24,0,0.76,0,1,58,0,85,29,0,31,0,25
2020,4,WN,Southwest Airlines Co.,DAL,4737,82,27.67,1.97,42.4,0,9.96,2551,6,2776,1191,190,933,0,462
2020,4,WN,Southwest Airlines Co.,DCA,1114,9,5,0,2,1,1,538,0,337,146,0,52,32,107
2020,4,WN,Southwest Airlines Co.,DEN,5322,94,35.21,1.88,46.41,0.95,9.54,2839,1,3425,1798,115,1167,21,324
2020,4,WN,Southwest Airlines Co.,DSM,116,3,1,0,1,0,1,37,0,102,64,0,17,0,21
2020,4,WN,Southwest Airlines Co.,DTW,332,1,1,0,0,0,0,149,0,73,73,0,0,0,0
2020,4,WN,Southwest Airlines Co.,ECP,237,3,1.77,0,1.2,0,0.03,100,0,132,90,0,40,0,2
2020,4,WN,Southwest Airlines Co.,ELP,436,5,1.95,0,0.54,0,2.51,238,0,207,82,0,21,0,104
2020,4,WN,Southwest Airlines Co.,FLL,1757,28,10.76,0.9,14.54,0,1.81,892,0,885,324,70,343,0,148
2020,4,WN,Southwest Airlines Co.,GEG,288,5,3.73,0,0.15,0,1.12,111,0,127,75,0,4,0,48
2020,4,WN,Southwest Airlines Co.,GRR,185,1,0,1,0,0,0,72,0,43,0,43,0,0,0
2020,4,WN,Southwest Airlines Co.,GSP,97,1,0,0,0,0,1,37,0,18,0,0,0,0,18
2020,4,WN,Southwest Airlines Co.,HNL,447,10,3.71,0,5.21,0,1.09,141,0,400,232,0,137,0,31
2020,4,WN,Southwest Airlines Co.,HOU,3690,65,28.41,0,28.34,0,8.25,1855,1,2010,1022,0,696,0,292
2020,4,WN,Southwest Airlines Co.,HRL,132,4,0.97,0,2,0,1.03,51,0,173,29,0,114,0,30
2020,4,WN,Southwest Airlines Co.,IAD,130,0,0,0,0,0,0,62,0,0,0,0,0,0,0
2020,4,WN,Southwest Airlines Co.,ICT,99,0,0,0,0,0,0,39,0,0,0,0,0,0,0
2020,4,WN,Southwest Airlines Co.,IND,862,12,4.56,0,4.4,0,3.05,417,1,445,238,0,138,0,69
2020,4,WN,Southwest Airlines Co.,ISP,300,1,0,0,1,0,0,211,0,34,0,0,34,0,0
2020,4,WN,Southwest Airlines Co.,ITO,86,2,1,0,0,0,1,33,0,50,18,0,0,0,32
2020,4,WN,Southwest Airlines Co.,JAX,345,5,3.92,0,1,0,0.08,124,0,209,166,0,39,0,4
2020,4,WN,Southwest Airlines Co.,KOA,125,0,0,0,0,0,0,73,0,0,0,0,0,0,0
2020,4,WN,Southwest Airlines Co.,LAS,4882,57,16.99,2.19,31.48,0,6.33,2730,1,1810,694,66,807,0,243
2020,4,WN,Southwest Airlines Co.,LAX,2560,41,20.21,0,17.79,0,3,1450,1,1256,694,0,410,0,152
2020,4,WN,Southwest Airlines Co.,LBB,183,2,0.97,0,0,0,1.03,119,0,116,65,0,0,0,51
2020,4,WN,Southwest Airlines Co.,LGA,886,5,3,0,1,0,1,590,0,125,77,0,16,0,32
2020,4,WN,Southwest Airlines Co.,LGB,296,1,0.95,0,0.05,0,0,156,0,19,18,0,1,0,0
2020,4,WN,Southwest Airlines Co.,LIH,112,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2020,4,WN,Southwest Airlines Co.,LIT,166,1,1,0,0,0,0,52,0,65,65,0,0,0,0
2020,4,WN,Southwest Airlines Co.,MAF,184,2,0.96,0,0.12,0,0.92,96,0,42,24,0,2,0,16
2020,4,WN,Southwest Airlines Co.,MCI,1692,25,12.42,1,9.83,0,1.75,914,0,926,626,23,234,0,43
2020,4,WN,Southwest Airlines Co.,MCO,3178,37,13.66,1.62,12.94,0.69,8.1,1612,1,1422,659,55,314,20,374
2020,4,WN,Southwest Airlines Co.,MDW,5314,55,26.21,0.6,17.01,1,10.18,2503,1,2054,982,9,647,19,397
2020,4,WN,Southwest Airlines Co.,MEM,287,4,2,0,2,0,0,155,0,187,85,0,102,0,0
2020,4,WN,Southwest Airlines Co.,MHT,295,5,3.24,0,0.14,0,1.62,141,0,117,85,0,3,0,29
2020,4,WN,Southwest Airlines Co.,MKE,926,12,7.01,0,2.69,0,2.3,402,0,507,389,0,55,0,63
2020,4,WN,Southwest Airlines Co.,MSP,488,10,6.38,0,1,0,2.62,217,0,285,196,0,24,0,65
2020,4,WN,Southwest Airlines Co.,MSY,1539,19,9.54,1.89,4.43,0,3.14,970,1,637,326,65,104,0,142
2020,4,WN,Southwest Airlines Co.,OAK,2533,40,20.51,1,11.77,0,6.72,1392,1,1569,962,39,289,0,279
2020,4,WN,Southwest Airlines Co.,OGG,168,2,1,0,0,0,1,77,0,160,69,0,0,0,91
2020,4,WN,Southwest Airlines Co.,OKC,438,12,4.72,0,5.68,0,1.6,227,0,464,183,0,205,0,76
2020,4,WN,Southwest Airlines Co.,OMA,509,5,3.32,0,1.29,0,0.39,262,0,356,309,0,35,0,12
2020,4,WN,Southwest Airlines Co.,ONT,743,7,4.46,0,1.43,0,1.12,404,0,240,146,0,27,0,67
2020,4,WN,Southwest Airlines Co.,ORF,163,2,1,0,1,0,0,71,1,100,26,0,74,0,0
2020,4,WN,Southwest Airlines Co.,PBI,226,6,3.85,0,2.15,0,0,102,0,190,142,0,48,0,0
2020,4,WN,Southwest Airlines Co.,PDX,859,10,3.89,0,2,1,3.11,467,0,298,160,0,35,18,85
2020,4,WN,Southwest Airlines Co.,PHL,627,9,5.48,0,2.46,0,1.06,277,0,404,287,0,83,0,34
2020,4,WN,Southwest Airlines Co.,PHX,4377,104,36.86,0.87,56.44,1,8.83,2166,6,3567,1700,20,1518,26,303
2020,4,WN,Southwest Airlines Co.,PIT,745,10,6.41,0,1.39,0,2.2,338,1,348,241,0,40,0,67
2020,4,WN,Southwest Airlines Co.,PNS,117,2,0.19,0.64,1.11,0,0.06,32,0,93,11,23,57,0,2
2020,4,WN,Southwest Airlines Co.,PVD,430,7,3.13,1,0,0,2.87,193,0,239,138,31,0,0,70
2020,4,WN,Southwest Airlines Co.,PWM,88,0,0,0,0,0,0,38,0,0,0,0,0,0,0
2020,4,WN,Southwest Airlines Co.,RDU,693,11,7.96,0,0.11,0,2.93,307,0,466,299,0,5,0,162
2020,4,WN,Southwest Airlines Co.,RIC,96,0,0,0,0,0,0,43,0,0,0,0,0,0,0
2020,4,WN,Southwest Airlines Co.,RNO,531,5,1.81,0,1.79,0,1.4,283,0,166,63,0,58,0,45
2020,4,WN,Southwest Airlines Co.,ROC,155,1,1,0,0,0,0,87,0,68,68,0,0,0,0
2020,4,WN,Southwest Airlines Co.,RSW,791,12,7.46,0,3.56,0,0.98,335,0,339,250,0,73,0,16
2020,4,WN,Southwest Airlines Co.,SAN,2622,48,19.02,0,25.6,0,3.37,1449,3,1509,682,0,639,0,188
2020,4,WN,Southwest Airlines Co.,SAT,1097,26,4.92,0.55,13.81,0,6.72,568,0,900,237,24,368,0,271
2020,4,WN,Southwest Airlines Co.,SDF,376,5,3,0,2,0,0,215,0,194,141,0,53,0,0
2020,4,WN,Southwest Airlines Co.,SEA,664,9,6.03,0,1.85,0,1.12,318,0,304,170,0,54,0,80
2020,4,WN,Southwest Airlines Co.,SFO,849,13,7.5,0,1.43,0,4.07,481,0,553,358,0,30,0,165
2020,4,WN,Southwest Airlines Co.,SJC,2238,21,9.6,0,4,0,7.4,1388,0,798,425,0,104,0,269
2020,4,WN,Southwest Airlines Co.,SJU,285,4,1.62,0,1.3,1,0.08,152,0,119,51,0,39,27,2
2020,4,WN,Southwest Airlines Co.,SLC,772,9,4.67,0,1.33,0,3,336,0,387,208,0,22,0,157
2020,4,WN,Southwest Airlines Co.,SMF,1971,24,16.81,0,4.71,1,1.48,1063,0,851,590,0,109,96,56
2020,4,WN,Southwest Airlines Co.,SNA,842,6,3.04,0,1.13,0,1.83,499,0,154,86,0,19,0,49
2020,4,WN,Southwest Airlines Co.,STL,2707,38,13.72,2.46,16.79,0,5.02,1299,3,1349,614,109,480,0,146
2020,4,WN,Southwest Airlines Co.,TPA,2265,37,7.94,0,25.19,0,3.88,1088,0,1000,274,0,630,0,96
2020,4,WN,Southwest Airlines Co.,TUL,289,4,2,0,0.99,0,1.01,138,0,231,74,0,92,0,65
2020,4,WN,Southwest Airlines Co.,TUS,285,4,1.64,0,0.52,0,1.84,124,0,119,50,0,15,0,54
2020,3,AA,American Airlines Inc.,ABQ,248,38,12.64,2.7,9.58,0,13.08,66,0,2093,611,304,394,0,784
2020,3,AA,American Airlines Inc.,ALB,120,8,6.05,0,1.07,0,0.87,22,0,344,300,0,27,0,17
2020,3,AA,American Airlines Inc.,AMA,4,3,0.49,0,1.04,0,1.48,0,0,177,23,0,49,0,105
2020,3,AA,American Airlines Inc.,ATL,961,83,31.96,1.97,22.86,0,26.21,169,1,3889,1441,86,636,0,1726
2020,3,AA,American Airlines Inc.,AUS,1029,114,47.01,2.74,27.06,0.69,36.5,197,0,5490,2088,397,903,11,2091
